schema_version,poll_id,request_started_at_utc,observed_at_utc,room_id,machine_type,machine_id,raw_lmc_status,server_timestamp_raw,machine_report_time_raw,remaining_min_raw,report_age_seconds,adjusted_remaining_seconds,display_minutes_left,website_state,interpretation_note
1,8e2c415c-a7a7-4352-bbe2-c83943aae7bf,2026-09-23T00:01:01.286+00:00,2026-09-23T00:01:01.473+00:00,21072-30059,dryers,50170074,72000000,2026-09-23 00:01:01,2026-09-22 20:42:32,46,11909.0,-9149.0,,Available,website maps this code to Available
1,8e2c415c-a7a7-4352-bbe2-c83943aae7bf,2026-09-23T00:01:01.286+00:00,2026-09-23T00:01:01.473+00:00,21072-30059,dryers,50170071,72000000,2026-09-23 00:01:01,2026-09-22 21:56:40,46,7461.0,-4701.0,,Available,website maps this code to Available
1,8e2c415c-a7a7-4352-bbe2-c83943aae7bf,2026-09-23T00:01:01.286+00:00,2026-09-23T00:01:01.473+00:00,21072-30059,dryers,50170054,42000000,2026-09-23 00:01:01,2026-09-22 23:56:58,45,243.0,2457.0,41,Running,
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170051,72000000,2026-09-23 00:02:01,2026-09-22 21:24:15,29,9466.0,-7726.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170080,72000000,2026-09-23 00:02:01,2026-09-22 21:25:24,29,9397.0,-7657.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170075,72000000,2026-09-23 00:02:01,2026-09-22 21:25:09,29,9412.0,-7672.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170082,72000000,2026-09-23 00:02:01,2026-09-22 21:24:54,29,9427.0,-7687.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170050,72000000,2026-09-23 00:02:01,2026-09-22 21:26:02,29,9359.0,-7619.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170052,72000000,2026-09-23 00:02:01,2026-09-22 21:27:37,29,9264.0,-7524.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170078,72000000,2026-09-23 00:02:01,2026-09-22 21:29:00,29,9181.0,-7441.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170084,72000000,2026-09-23 00:02:01,2026-09-22 07:02:40,29,61161.0,-59421.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170068,72000000,2026-09-23 00:02:01,2026-09-22 22:20:28,29,6093.0,-4353.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170072,72000000,2026-09-23 00:02:01,2026-09-22 22:23:09,29,5932.0,-4192.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,20483408,72000000,2026-09-23 00:02:01,2024-12-20 00:43:32,0,55466309.0,-55466309.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,washers,50170055,72000000,2026-09-23 00:02:01,2026-09-22 22:58:37,29,3804.0,-2064.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170058,72000000,2026-09-23 00:02:01,2026-09-12 03:29:03,46,937978.0,-935218.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170061,72000000,2026-09-23 00:02:01,2026-09-22 22:55:19,46,4002.0,-1242.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170081,72000000,2026-09-23 00:02:01,2026-09-22 22:55:35,46,3986.0,-1226.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170060,52000000,2026-09-23 00:02:01,2026-09-22 22:10:55,23,6666.0,-5286.0,,Available,website fallback: report over 1 hour old
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170087,52000000,2026-09-23 00:02:01,2026-09-22 22:12:10,23,6591.0,-5211.0,,Available,website fallback: report over 1 hour old
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170064,72000000,2026-09-23 00:02:01,2026-09-22 07:01:55,46,61206.0,-58446.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170065,72000000,2026-09-23 00:02:01,2026-09-22 22:14:28,46,6453.0,-3693.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170059,52000000,2026-09-23 00:02:01,2026-09-22 22:15:07,23,6414.0,-5034.0,,Available,website fallback: report over 1 hour old
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170057,72000000,2026-09-23 00:02:01,2026-09-22 22:55:47,46,3974.0,-1214.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170062,72000000,2026-09-23 00:02:01,2026-09-22 23:06:22,46,3339.0,-579.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170067,52000000,2026-09-23 00:02:01,2026-09-22 23:44:57,23,1024.0,356.0,,Finished,
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170074,72000000,2026-09-23 00:02:01,2026-09-22 20:42:32,46,11969.0,-9209.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170071,72000000,2026-09-23 00:02:01,2026-09-22 21:56:40,46,7521.0,-4761.0,,Available,website maps this code to Available
1,b21e2a5d-8432-4ac6-b5e0-775d50bfcc14,2026-09-23T00:02:01.293+00:00,2026-09-23T00:02:01.481+00:00,21072-30059,dryers,50170054,42000000,2026-09-23 00:02:01,2026-09-22 23:56:58,45,303.0,2397.0,40,Running,
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170051,72000000,2026-09-23 00:03:01,2026-09-22 21:24:15,29,9526.0,-7786.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170080,72000000,2026-09-23 00:03:01,2026-09-22 21:25:24,29,9457.0,-7717.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170075,72000000,2026-09-23 00:03:01,2026-09-22 21:25:09,29,9472.0,-7732.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170082,72000000,2026-09-23 00:03:01,2026-09-22 21:24:54,29,9487.0,-7747.0,,Available,website maps this code to Available
